time,tavg,tmin,tmax,prcp,snow,wdir,wspd,pres
6/19/2011,33.7,29,37.6,0,,123,17.3,
6/20/2011,34.7,31,39.6,0,,107,17.3,
6/21/2011,30.7,24,39,0,,279,14.4,
6/22/2011,28.2,22,35.4,0,,275,16.1,
6/23/2011,26.6,23,33.8,0,,276,14.7,
6/24/2011,25.7,21,32,0.8,,249,14.4,
6/25/2011,27.2,19,32.6,0,,236,12,
6/26/2011,30.9,24.6,36.2,0,,,8.3,
6/27/2011,33.1,27.2,38.2,0,,25,10.4,
6/28/2011,33.8,27.4,39.4,0,,25,9.1,
6/29/2011,33.8,26.6,40,0,,264,13.5,
6/30/2011,33.7,28.6,39.4,0,,,12.6,
7/1/2011,34.1,27.6,39.8,0,,82,10.6,
7/2/2011,33.4,25.6,38.4,0,,159,14.2,
7/3/2011,33.4,29,39,0,,,11.8,
7/4/2011,32.6,25,39.8,0,,339,12,
7/5/2011,33.3,27.8,40.8,0,,277,12.4,
7/6/2011,32.1,25,39.6,0,,281,14.1,
7/7/2011,34.7,27,41,,,278,12,
7/8/2011,35.9,29.6,42.2,0,,25,9.4,
7/9/2011,32.7,27,37.4,,,198,9.6,
7/10/2011,31.1,25.8,37.4,0,,140,10.8,
7/11/2011,32,26,37.4,0,,92,10.9,
7/12/2011,30.4,23.6,37.2,0,,258,12.4,
7/13/2011,31.4,24,37.6,0,,184,11.5,
7/14/2011,32.2,25.8,37,0,,,11.5,
7/15/2011,31.1,27,35.4,0,,136,11.2,
7/16/2011,30.4,25.8,34.8,0,,,9.7,
7/17/2011,30.8,27,34.6,0,,118,16.8,
7/18/2011,30.3,26.6,35,0,,104,14.7,
7/19/2011,31.3,25,36.2,0,,,8.6,
7/20/2011,31.7,27.4,36,0,,113,13.9,
7/21/2011,30.9,26,35.4,0,,176,14.3,
7/22/2011,32,24.6,37,0,,,9.2,
7/23/2011,31.7,29,37,0,,88,12.7,
7/24/2011,32.7,26.8,37.2,0,,131,16.6,
7/25/2011,32.7,29,37.4,0,,106,11.5,
7/26/2011,34.1,27.6,39.4,0,,167,9.7,
7/27/2011,33,29,38.4,0,,,9.7,
7/28/2011,30.1,25.8,35.4,0,,219,12.4,
7/29/2011,29.3,23.8,34.2,0,,,11.8,
7/30/2011,30.4,24.2,36,0,,,10.7,
7/31/2011,31.9,25,38,0,,311,11.6,
8/1/2011,32.8,26,38.4,0,,25,10.9,
8/2/2011,32.8,26,38.4,0,,113,11.3,
8/3/2011,32.9,26.2,38.6,0,,51,10.9,
8/4/2011,34.8,26.6,40.6,0,,131,10,
8/5/2011,33.9,27.8,39.8,0,,119,8.8,
8/6/2011,33.6,27,38,0,,,9.7,
8/7/2011,32.6,26,39,0,,91,10.9,
8/8/2011,30.8,25,38.8,0,,237,12.9,
8/9/2011,29.6,22.6,36,0,,202,14.2,
8/10/2011,29.3,22.6,34.8,0,,191,14.5,
8/11/2011,29.7,23,35.4,0,,213,11.2,
8/12/2011,30.4,,,0,,,,
8/13/2011,31.8,26,37.4,0,,116,9.3,
8/14/2011,33.3,25.6,39,0,,,12.6,
8/15/2011,33.3,28.4,39.2,0,,,10.1,
8/16/2011,32.8,25.8,37.8,0,,130,13.9,
8/17/2011,32.7,27,38,0,,126,17,
8/18/2011,31.8,27,38,0,,,12.5,
8/19/2011,31.1,24,38.4,0,,304,11.8,
8/20/2011,30.2,23.8,37,0,,283,13,
8/21/2011,30.8,24,37,0,,281,14,
8/22/2011,33.2,29,39,0,,121,10.9,
8/23/2011,30.4,23.8,38.4,0,,242,11.4,
8/24/2011,28.2,23,35.4,0,,258,14.3,
8/25/2011,26.8,21,34,0,,253,14.1,
8/26/2011,26.6,20,33,0.5,,266,14.4,
8/27/2011,24.6,20.6,32,0.8,,252,13.8,
8/28/2011,22,16.8,27.8,9.7,,234,12.6,
8/29/2011,16.3,14,19.4,7.9,,,8.6,
8/30/2011,20.4,14.4,25.2,2.5,,,6.8,
8/31/2011,23.1,17,28.8,0,,,8,
9/1/2011,25.7,19.2,31.6,0,,,6.5,
9/2/2011,26.6,20.6,32.8,0,,70,8,
9/3/2011,27.9,21.8,33.4,0,,,9,
9/4/2011,28.7,22.6,35.2,0,,,7.4,
9/5/2011,28.8,24,35.2,0,,298,9.2,
9/6/2011,26.1,19.6,32.6,0,,,7.9,
9/7/2011,26.8,20,31.8,0,,164,10.7,
9/8/2011,27.1,22,32.4,0,,,9.1,
9/9/2011,28,22,33.4,0,,,10.6,
9/10/2011,29.6,22.2,34.8,0,,,10.2,
9/11/2011,29.9,24,34.8,0,,,12.7,
9/12/2011,27.8,23,32.8,0,,,9.4,
9/13/2011,26.3,23,32.4,0,,,8.6,
9/14/2011,25.7,19.6,31.6,0,,242,10,
9/15/2011,26.2,19,31.2,0,,,10.4,
9/16/2011,25.7,21,30.4,0,,,7.1,
9/17/2011,24.9,21.7,29.8,0,,246,10.5,
9/18/2011,24.6,19.6,28.8,0,,218,10.8,
9/19/2011,24.9,20,29.2,0,,176,9.3,
9/20/2011,25.6,20.6,29.8,0,,,8.9,
9/21/2011,25,20.2,29.6,0,,136,12.7,
9/22/2011,23.3,18.6,28.2,0,,,8.5,
9/23/2011,24.6,19,29.2,0,,,7.4,
9/24/2011,26.4,22,31.8,0,,97,10.1,
9/25/2011,25.8,19.6,32.2,0,,302,14.1,
9/26/2011,23.9,18.9,30.2,0,,271,10,
9/27/2011,22.5,16.2,29.2,0,,249,11.7,
9/28/2011,21.2,16.8,26.8,0,,257,11.4,
9/29/2011,21.6,16.8,26,0,,,8.6,
9/30/2011,24.3,18.4,29.3,0,,,12.2,
10/1/2011,26.3,21.8,32.2,0,,7,15,
10/2/2011,22.4,17.6,27.4,0,,293,18.2,
10/3/2011,21.8,14.8,28.4,0,,276,17.5,
10/4/2011,17.9,12.6,24,0,,273,28.3,
10/5/2011,17.9,12.4,23.4,0,,196,9.7,
10/6/2011,18.9,13.4,23.8,0,,,7.9,
10/7/2011,19.4,14.4,25.2,0,,,8.2,
10/8/2011,19.7,15.4,25.2,0,,,7.9,
10/9/2011,20.6,15.4,26.2,0,,,5.4,
10/10/2011,20.7,15.8,26.4,0,,,6.2,
10/11/2011,19.6,14.8,26,0,,,6.7,
10/12/2011,20.4,14.4,26.2,0,,,7.3,
10/13/2011,23,15.2,31.4,,,,10.2,
10/14/2011,24.1,16.8,30.2,0,,,11.8,
10/15/2011,24.2,17.6,29.4,0,,286,21,
10/16/2011,22.7,17.6,28.8,0,,80,8.2,
10/17/2011,23.2,17.4,29.2,0,,,6.2,
10/18/2011,23.1,18,27.8,0,,,6.8,
10/19/2011,24.4,18,29.6,0,,,14.5,
10/20/2011,19.7,16,25.2,0,,275,22,
10/21/2011,12.7,9,18.2,0,,280,33.8,
10/22/2011,13.2,6.4,19.2,0,,274,11,
10/23/2011,13.9,10,19.2,0,,,5.5,
10/24/2011,14.8,10,20.8,0,,,5.9,
10/25/2011,16.6,10.8,21.2,0,,,7.3,
10/26/2011,14.9,12,20.2,1.5,,354,12.3,
10/27/2011,11.8,10,14.2,10.4,,,9.4,
10/28/2011,10.5,9,12.4,10.2,,,9.7,
10/29/2011,8.2,6,10.6,49.3,,286,12.4,
10/30/2011,8.8,5,11,32,,288,10.4,
10/31/2011,9.5,7,13.8,2.3,,,9.4,
11/1/2011,9.6,7,13.6,0,,248,11.2,
11/2/2011,8.5,6,12.2,0.5,,,8.6,
11/3/2011,9.6,4.6,14.4,0,,,5.9,
11/4/2011,11.6,6.6,16.6,0,,,5.3,
11/5/2011,14.1,8.4,18.6,0,,,7.9,
11/6/2011,10.6,9,12.6,6.4,,67,12.3,
11/7/2011,5.9,2,12,9.1,,265,19.4,
11/8/2011,0.8,0,4,0,,,8.3,
11/9/2011,1.7,-1.2,5,16.3,41,,5.9,
11/10/2011,4.9,0,10.4,0,,,5.1,
11/11/2011,7.9,2.2,13.8,0,,,6.1,
11/12/2011,10.4,5.2,15.4,0,,,5.6,
11/13/2011,8.9,4,13.4,1.3,,,11,
11/14/2011,8.5,4,12,1.5,,186,9.6,
11/15/2011,8.8,5.8,12.6,0,,,5.9,
11/16/2011,10.1,7,14.4,0,,,5.9,
11/17/2011,11.8,7.6,16,5.6,,,9.5,
11/18/2011,12.1,9.8,16.4,1,,,8,
11/19/2011,12.2,10,15.4,0.3,,,6.8,
11/20/2011,9,9,10.4,18.5,,139,8.6,
11/21/2011,9.3,7.6,13.2,7.6,,,9.8,
11/22/2011,7.7,4,11.8,5.6,,224,11.8,
11/23/2011,7.3,4,11.6,0,,260,12.5,
11/24/2011,6.6,3.8,10.8,0,,,8.2,
11/25/2011,1.6,-1,4.8,0.8,,275,14.5,
11/26/2011,0.1,-1,1.4,1.5,,224,7.9,
11/27/2011,2.5,0,7,2.8,,,9.2,
11/28/2011,3.3,-0.2,7.4,0,,,5.8,
11/29/2011,4.1,0.8,8.8,0,,,6.8,
11/30/2011,4.3,1.6,8.2,0,,,7.2,
12/1/2011,3.8,1,7.8,0,,,6.4,
12/2/2011,3.4,-1,8.4,1.8,,,8.6,
12/3/2011,4.1,0.2,9,0,,,4.9,
12/4/2011,3.1,-1.6,8.2,0,,,8.9,
12/5/2011,2.8,-0.8,7.4,0,,,4.2,
12/6/2011,2.9,0,8.4,0,,,3.7,
12/7/2011,3.7,0.2,8.8,0,,,5.2,
12/8/2011,3.4,0.4,9,0,,,4.8,
12/9/2011,4.2,0,10,0,,,3.7,
12/10/2011,5.4,0.6,9.4,0,,,6.6,
12/11/2011,6.3,3,10.4,0,,279,23.4,
12/12/2011,3.9,0.2,8.6,0,,,5.6,
12/13/2011,4.6,1.6,9.4,0,,,5.9,
12/14/2011,5.2,1.6,10.4,0,,,4.8,
12/15/2011,4.6,1.8,8.4,0,,,2.7,
12/16/2011,5.5,2,9.2,,,,5.9,
12/17/2011,6.9,2.4,12.6,0,,,10.4,
12/18/2011,8.1,4.4,13,0,,,8,
12/19/2011,7.2,3.2,12.2,0,,,6.3,
12/20/2011,5.8,3,10.2,0,,,6.9,
12/21/2011,4.6,1,9.4,0,,,5.3,
12/22/2011,4.5,0.6,10.2,0,,,4.4,
12/23/2011,4.4,2.8,7.4,0,,,4.5,
12/24/2011,6.9,3.2,14.4,0,,,6.5,
12/25/2011,8.5,4.6,13,0.3,,,10,
12/26/2011,7.7,4,12.8,0,,259,14.3,
12/27/2011,3.9,3,7.4,2.5,,,8.6,
12/28/2011,4.4,1,9.4,0.5,,,5.1,
12/29/2011,4.2,0.4,8.8,0,,,3.6,
12/30/2011,4.4,1,9.4,0,,,5.2,
12/31/2011,5.4,1,8.8,0,,,5,
1/1/2012,4.5,3,6.2,1.3,,,8.5,
1/2/2012,4.9,2,7.4,4.6,,,6.2,
1/3/2012,4.8,2.8,10,1.5,,,14.4,
1/4/2012,2.2,-1.4,7.6,0,,,22,
1/5/2012,2.5,-1.2,8,0,,,3.4,
1/6/2012,1.6,-2.4,7,0,,,4.8,
1/7/2012,4.4,1,9.6,0,,,6.8,
1/8/2012,4.7,0.2,9.6,0,,,6.2,
1/9/2012,6.1,2.6,11.6,0,,,4.6,
1/10/2012,8.2,3.6,12.8,0,,,16.7,
1/11/2012,7.3,4,12.2,0,,,6.8,
1/12/2012,8.2,5,14,0.5,,260,10,
1/13/2012,7.4,2.4,13,0,,216,11.2,
1/14/2012,4.7,2,9,0,,273,23.8,
1/15/2012,4.5,0,9.8,,,,,
1/16/2012,4.8,1.2,9.8,0,,,6.3,
1/17/2012,4.9,1,11.2,0,,,6,
1/18/2012,4.8,0,9.6,0,,,4.5,
1/19/2012,5,2,10.2,0,,,5.1,
1/20/2012,4.8,2,8.6,0,,,6.8,
1/21/2012,-1.4,-4,2.8,12.7,99,284,17.9,
1/22/2012,-1.2,-6,3.4,0,,,6.9,
1/23/2012,1.1,-3,5.4,0,30,,4.2,
1/24/2012,2.4,-1.4,6.6,0,20,,17.3,
1/25/2012,2.5,-3.4,6.8,0,,261,12.7,
1/26/2012,5.4,2,9.6,0,,,11.5,
1/27/2012,7.4,2.4,11.6,0,,,7.1,
1/28/2012,7.4,6,12.4,0,,,12.3,
1/29/2012,4.1,0.8,9.6,0,,274,26.6,
1/30/2012,3.3,-2,8,0,,,5.7,
1/31/2012,3.7,1,5.4,0,,,9.4,
2/1/2012,4.9,3.6,8.6,5.1,,,7.3,
2/2/2012,2.4,-3,7.4,22.1,,,24.1,
2/3/2012,-0.5,-3.2,4.8,0,,274,17.3,
2/4/2012,-1.7,-4.4,2.8,0,,271,14.8,
2/5/2012,-1.9,-5.6,2,0,,,8.3,
2/6/2012,-1.2,-4.4,2.8,0,,,6.7,
2/7/2012,0.5,-4.2,4.4,0,,,5.6,
2/8/2012,1.6,-1,3.2,1,,,5.1,
2/9/2012,7,2.4,12.6,2.8,,255,11.2,
2/10/2012,6.3,3.4,10,0,,,7.3,
2/11/2012,3.9,-2,10,3,,280,28.3,
2/12/2012,0.9,-4,5.4,0,,251,10.8,
2/13/2012,1.6,-2,5.4,0,,,5.2,
2/14/2012,3.4,-1,7.6,0,,,5.6,
2/15/2012,5.6,2.6,9.8,0,,,7.4,
2/16/2012,4.7,2.6,7.7,9.9,,56,9.6,
2/17/2012,6.1,2,10.6,3,,,7.1,
2/18/2012,8.2,3.6,12.4,0,,,8.2,
2/19/2012,4.7,2,7.4,0,,290,22.2,
2/20/2012,1.8,-1,6,0,,290,17.9,
2/21/2012,0.1,-4.6,4.8,0,,259,11.5,
2/22/2012,0.7,-3,5,0,,,8.5,
2/23/2012,2.6,-1.2,7.2,0,,,5.3,
2/24/2012,4.9,-0.6,10.2,0,,,6.8,
2/25/2012,4.8,2,8.2,0,,,7.1,
2/26/2012,5.4,1.6,10,2.8,,267,20.9,
2/27/2012,7.1,1.4,12.8,0,,,6.1,
2/28/2012,9.9,4.4,15,0,,,4.8,
2/29/2012,12.2,7.4,16.6,0,,,9.5,
3/1/2012,11.8,8,15.8,0,,,15,
3/2/2012,10.1,6.8,14.6,0,,270,19.3,
3/3/2012,3.2,1,6.2,2,,279,27.6,
3/4/2012,4.8,0.8,8.6,0,,,22.9,
3/5/2012,2.1,-1,5.4,0,,,29.5,
3/6/2012,4.2,-3.4,11.2,0,,265,14.2,
3/7/2012,8.2,1.8,13.6,0,,276,17.2,
3/8/2012,8.6,3.8,13.6,0,,,17.8,
3/9/2012,8.7,3,14.2,0,,269,15.6,
3/10/2012,4.2,0,9.6,0,,274,29.9,
3/11/2012,1.6,-2.2,7,0,,278,28,
3/12/2012,1.9,-2.6,6,0.5,,,9.3,
3/13/2012,8.7,0.8,14,1.5,,,6.8,
3/14/2012,11.8,8,17.6,0,,,6.5,
3/15/2012,13,10,17.8,0,,,15.2,
3/16/2012,11.6,6.8,17,0,,276,22.8,
3/17/2012,5.9,-2,14,0,,273,18.7,
3/18/2012,1.2,-4.4,7.4,0,,279,17.7,
3/19/2012,5.4,-2,11,0,,,6.5,
3/20/2012,8.2,2,13.6,0,,,4.6,
3/21/2012,10.7,4.6,16.2,0,,,5.2,
3/22/2012,12.2,6,16.6,0,,,6.9,
3/23/2012,11.9,7.8,17,0,,,13,
3/24/2012,11.3,4,17.2,0,,,17.7,
3/25/2012,13.2,7.6,18.6,0,,,12.1,
3/26/2012,14.3,9,19,0,,,6,
3/27/2012,15.7,8,20.4,0,,,7.5,
3/28/2012,13,9.4,18.4,5.8,,276,18.8,
3/29/2012,15.4,9.4,19.6,0.5,,301,10.8,
3/30/2012,14.1,9.8,22,0,,78,17.4,
3/31/2012,11.7,7,15.2,11.2,,279,25.2,
4/1/2012,13.1,7.8,18,0,,275,20.5,
4/2/2012,16.4,10,21,0,,,7.8,
4/3/2012,16.3,15,18.6,0,,35,11.7,
4/4/2012,17.8,10.8,23.8,0,,270,14.9,
4/5/2012,18.8,13.4,23,0,,,7.6,
4/6/2012,19.7,14,24.2,0,,,6.9,
4/7/2012,15.6,12,19.4,3.8,,,10.1,
4/8/2012,18.8,11.2,24.4,0,,,10.5,
4/9/2012,20.9,14.8,26.2,0,,288,18.8,
4/10/2012,22.8,17.4,27.6,0,,,8.1,
4/11/2012,25,19,30,0,,,12.9,
4/12/2012,23.9,20,30,0,,,8.1,
4/13/2012,16.7,14,19.6,0,,284,20.8,
4/14/2012,14.2,12.2,16.2,14.2,,,9.5,
4/15/2012,13.7,12,17,5.8,,,11.7,
4/16/2012,15.6,11,20,6.4,,,9.7,
4/17/2012,16,12.6,24,0,,273,17.3,
4/18/2012,15.3,10,20,0,,,7.8,
4/19/2012,17.8,12.8,22.4,1,,,7.2,
4/20/2012,17.7,14.4,23.8,0.5,,,16.3,
4/21/2012,17.5,11,22.2,0,,,14.4,
4/22/2012,18.8,13.2,23.4,0,,,10,
4/23/2012,20.1,13.6,25.2,0,,,6.6,
4/24/2012,18.2,15.2,23.8,0,,171,11.7,
4/25/2012,16.7,14,22,1.8,,51,11.9,
4/26/2012,17,13,22.4,0,,,12.7,
4/27/2012,18.6,12,24.4,0,,283,16.4,
4/28/2012,20.1,14,25.8,0,,268,15.2,
4/29/2012,20.7,15.2,25,0,,,9.3,
4/30/2012,22,16.8,26.6,0,,97,13.2,
5/1/2012,20.2,17.6,25.6,0.3,,309,17.5,
5/2/2012,20.2,14,24.4,0,,,7.7,
5/3/2012,23.1,17,28.6,0,,,11.3,
5/4/2012,19.6,16,25.6,4.1,,,13.7,
5/5/2012,22.5,17,27.6,1.5,,289,18.7,
5/6/2012,22.3,15,28,0,,260,15.6,
5/7/2012,23.1,19,26.6,0,,15,11.5,
5/8/2012,23.3,17.8,28,0,,,7.7,
5/9/2012,23.8,18,28.1,0,,292,15.2,
5/10/2012,24.7,18,30,0,,,11.8,
5/11/2012,24.8,21.1,29.6,0,,,9.3,
5/12/2012,25.3,19,30.2,4.3,,,10.4,
5/13/2012,23.8,20,28.8,0,,,11.7,
5/14/2012,25.5,21,30.2,0,,,8.2,
5/15/2012,24.4,22.8,27.8,0,,,14.7,
5/16/2012,22.3,16,27.6,0,,270,25.5,
5/17/2012,24.2,18.4,29,0,,,9.8,
5/18/2012,25,19.4,30.4,0,,,,
5/19/2012,26.4,19,31.4,0,,,8.8,
5/20/2012,27.2,22,31.4,0,,132,11.7,
5/21/2012,28.1,21.6,33,0,,,10.9,
5/22/2012,26.6,23,31.6,0,,72,16.7,
5/23/2012,21.1,16.4,26.2,0.5,,287,30.6,
5/24/2012,21.9,14.4,27.2,0,,283,28.6,
5/25/2012,24.7,19,29.6,0,,270,29,
5/26/2012,26.7,23,31.2,0,,283,26.6,
5/27/2012,25.2,22,29.4,0,,289,22.2,
5/28/2012,24.8,18.6,29.8,0,,271,12.8,
5/29/2012,26.1,19,31.2,0,,303,14.4,
5/30/2012,28.2,21.8,33.4,0,,293,14.1,
5/31/2012,28.8,22.8,34.8,0,,274,12.1,
6/1/2012,30.4,23.4,35.4,0,,73,11.4,
6/2/2012,29.7,25,35.6,0,,288,13.3,
6/3/2012,26.1,19,32.2,0,,272,16.4,
6/4/2012,25.8,18.4,31,0,,170,14.6,
6/5/2012,27,21,31.8,0,,134,10.8,
6/6/2012,28.9,22,34,0,,,10,
6/7/2012,30.6,23.6,35.8,0,,77,12.1,
6/8/2012,32.1,26.6,37,0,,72,12.1,
6/9/2012,30.2,25,37,0,,299,12,
6/10/2012,26.5,19.6,32,0,,253,15.5,
6/11/2012,27.3,20.6,32.4,0,,144,11.7,
6/12/2012,27.6,22,32,0,,91,10.4,
6/13/2012,29,23,34.4,0,,,11.2,
6/14/2012,28.6,24,34,0,,56,12.6,
6/15/2012,28.9,23,33.2,0,,187,10.3,
6/16/2012,28.9,23.2,33.6,0,,,9.1,
6/17/2012,29.9,23.6,34.4,0,,,8.6,
6/18/2012,28,23,34.6,0,,147,15.6,
6/19/2012,23.5,19,30.4,1,,287,14.4,
6/20/2012,22.1,16.6,27.4,2,,240,15,
6/21/2012,24.6,18,30,0,,,8.2,
6/22/2012,26.6,20.4,31,0,,,10.6,
6/23/2012,29.6,23,35.4,0,,,8.7,
6/24/2012,27.6,24,33,0,,27,9.9,
6/25/2012,26.9,21.4,36.4,0,,135,10.2,
6/26/2012,27.9,22,32.2,0,,178,11.4,
6/27/2012,29.3,23,33.2,0,,,6.9,
6/28/2012,29.7,24,34.4,0,,,13.3,
6/29/2012,31.3,25.8,36,0,,97,11.4,
6/30/2012,30.2,24.2,36.6,0,,144,16.5,
7/1/2012,30.8,22,35.4,1,,96,14.7,
7/2/2012,30.2,22,37.4,0,,154,17.3,
7/3/2012,30.8,23,36.6,0,,152,12.3,
7/4/2012,32.2,24.6,38,0,,,12.4,
7/5/2012,33.7,26.2,39,0,,103,13.4,
7/6/2012,33.1,25.6,38.8,0,,,10.4,
7/7/2012,32.4,25,38.2,0,,152,10.9,
7/8/2012,32.4,24,38,0,,131,16.5,
7/9/2012,30.8,23,39,0,,280,12,
7/10/2012,31.4,23,38.4,0,,266,11.8,
7/11/2012,32,25.6,39.2,0,,,8.5,
7/12/2012,31.8,23.6,39,0,,291,10.2,
7/13/2012,31.2,24.4,39.2,0,,268,12.7,
7/14/2012,30.6,24.6,37.6,0,,270,12.7,
7/15/2012,29.2,24.8,36,0,,235,12.1,
7/16/2012,24.7,19.4,30,5.3,,8,12.3,
7/17/2012,28.9,20.6,34,0.8,,,8.2,
7/18/2012,31.2,27,35.6,0,,,9.2,
7/19/2012,30.8,27,36.4,0,,,9.9,
7/20/2012,29.4,24,34.4,0,,262,11.5,
7/21/2012,29.4,24,34.4,0,,,12.1,
7/22/2012,29.5,24.6,34.4,0,,142,9.3,
7/23/2012,29.8,25.2,35.2,0,,237,11.4,
7/24/2012,29.5,24.8,34.2,0,,,10,
7/25/2012,28.9,24,34.2,0,,291,11.7,
7/26/2012,28.6,22,34.4,0,,,10.1,
7/27/2012,29.4,24,34,0,,184,10.8,
7/28/2012,30.4,25,35.4,0,,,8.1,
7/29/2012,31.4,24.8,36,0,,,9.2,
7/30/2012,31.4,27,35.4,0,,85,9.9,
7/31/2012,31.9,25,37.2,0,,,10,
8/1/2012,33.4,28.2,38.2,0,,126,10.3,
8/2/2012,33.5,28,39.6,0,,123,9.5,
8/3/2012,32,26,37.8,0,,,9.1,
8/4/2012,29.7,25.4,34.6,0,,,11.7,
8/5/2012,29.5,25,34,0,,181,9.1,
8/6/2012,29.8,24,34.6,0,,119,9.6,
8/7/2012,30.4,24,36,0,,93,10.8,
8/8/2012,31.6,25,37,0,,,9.1,
8/9/2012,32.9,27,38,0,,90,9.7,
8/10/2012,32.2,27,37.2,0,,102,9.3,
8/11/2012,31.3,26,36.2,0,,219,10.5,
8/12/2012,30.8,25.4,35,0,,249,9.6,
8/13/2012,31.4,24.6,36.6,0,,118,10.5,
8/14/2012,31.8,27,37,0,,92,10.9,
8/15/2012,30.7,25,36.2,0,,,9.2,
8/16/2012,30.9,24,36.8,0,,,9.1,
8/17/2012,31.4,24.8,37.4,0,,73,10.3,
8/18/2012,31.7,25.4,36.8,0,,,8.8,
8/19/2012,31.1,24,37,0,,124,10.1,
8/20/2012,30.3,23,35.6,0,,239,10.3,
8/21/2012,30.5,14,36.4,0,,132,9.3,
8/22/2012,31.6,24,35.2,0,,,9.9,
8/23/2012,30.2,25,36,0,,,8.9,
8/24/2012,29.4,22.8,34,0,,164,13.2,
8/25/2012,29.1,26,34,0,,146,11.5,
8/26/2012,28.6,24,33,0.3,,,10.3,
8/27/2012,28.8,24.6,33,0,,151,15.9,
8/28/2012,29.5,24,34.8,0,,,8.8,
8/29/2012,31,25,36.6,0,,312,10,
8/30/2012,31.9,25.6,37.4,0,,,8.8,
8/31/2012,30.9,24.6,37,0,,62,10.6,
9/1/2012,28.9,24,33.6,0,,,10,
9/2/2012,27.1,23,33.4,0,,,9.5,
9/3/2012,26.5,19,32.4,0,,156,15.3,
9/4/2012,26.7,20.6,31.6,0,,132,13,
9/5/2012,25.5,20.6,30.2,0,,,8.8,
9/6/2012,27,22,33.4,0,,279,12.1,
9/7/2012,26.4,21,32,0,,,7.2,
9/8/2012,28.8,22,33.4,0,,,7.9,
9/9/2012,28.9,22.6,33.8,0,,,10.7,
9/10/2012,28.6,24.8,32.8,0,,72,10.6,
9/11/2012,25.1,19.6,31,0,,248,11.4,
9/12/2012,25.3,19.4,30.2,0,,128,10.9,
9/13/2012,25.4,18,31.2,0,,268,9.9,
9/14/2012,27.1,21,32.2,0,,,9.5,
9/15/2012,27.1,22,31.4,0,,,9.5,
9/16/2012,24.4,19.6,29.2,0,,248,10.6,
9/17/2012,24.2,19.6,28.8,0,,,9.5,
9/18/2012,25.7,20,30.2,0,,,7.9,
9/19/2012,26.3,21,31.2,0,,,9.2,
9/20/2012,25.7,20,31.4,0,,,8.4,
9/21/2012,26.5,21,32.6,0,,,7.1,
9/22/2012,27.2,21,33.4,0,,,7.9,
9/23/2012,27.6,21.6,33,0,,,15.7,
9/24/2012,25.1,21,31.2,0,,201,10.9,
9/25/2012,22.9,17.6,28.6,0,,,9.7,
9/26/2012,24.2,19,29.6,0,,,6.8,
9/27/2012,25.3,19.6,30.4,0,,,7,
9/28/2012,23.6,19.2,29.4,0,,,12.1,
9/29/2012,21.4,14.8,26.8,0,,266,12,
9/30/2012,22.6,17.6,28,0,,,6,
10/1/2012,23.4,17,28.6,0,,,8.6,
10/2/2012,21.7,17,26.8,0,,206,8.6,
10/3/2012,20.9,16.8,26.6,0,,,7.7,
10/4/2012,21.5,16,26.6,0,,,5.6,
10/5/2012,23.1,17,29,0,,,6.5,
10/6/2012,24.1,18.6,29.8,0,,97,9.4,
10/7/2012,24.7,19.6,29,0,,,8.6,
10/8/2012,24.2,19,29,0,,,10.7,
10/9/2012,22.7,19.6,28,0,,,8.1,
10/10/2012,23.8,17.6,29,0,,,10.6,
10/11/2012,24.4,17.8,30.2,0,,,15,
10/12/2012,24.4,19,30.6,0,,38,9.3,
10/13/2012,19.7,15,26.4,0.3,,282,21.3,
10/14/2012,18.4,14.6,23.6,0,,,7.8,
10/15/2012,19.2,14.6,24.4,0,,,4.8,
10/16/2012,20.1,15,25.4,0,,,4.5,
10/17/2012,18.9,14,24.2,0,,,7.1,
10/18/2012,17.9,13,22.2,0,,,6.1,
10/19/2012,17.3,13.4,21.2,0,,,8.3,
10/20/2012,16.8,13.6,21.2,0,,,7.7,
10/21/2012,17.1,12,22,0,,,6.5,
10/22/2012,18,13,22.4,0,,,5.1,
10/23/2012,17.2,14,22.6,0.5,,147,11.5,
10/24/2012,17.6,12,24,5.1,,287,16.7,
10/25/2012,18.9,13,26,0,,282,17.5,
10/26/2012,15.9,13,18.6,4.3,,37,9.3,
10/27/2012,14.3,12,19.6,1.5,,,9.7,
10/28/2012,14.9,9.8,20.6,1.8,,,13.5,
10/29/2012,14.8,10,19.6,0,,,8.2,
10/30/2012,15.2,10,20.2,0,,,8.9,
10/31/2012,16.3,10.4,22,0,,,7.6,
11/1/2012,15.9,12,21.2,0,,,7.3,
11/2/2012,16.6,12.6,22.4,0,,,6.9,
11/3/2012,16.1,9.8,21.8,0,,273,9.6,
11/4/2012,16.7,12.4,20,0,,,6.9,
11/5/2012,16.8,14,21,0,,,7.6,
11/6/2012,16.7,11.6,26.6,0,,,9,
11/7/2012,16.8,12.9,22.2,0,,,8.9,
11/8/2012,16.8,11,23.2,0,,,8.9,
11/9/2012,16.9,11.8,23.4,0,,,5.3,
11/10/2012,18.2,12.8,23.4,0,,,6,
11/11/2012,18.1,15,22.6,0,,282,14.3,
11/12/2012,15.9,13,19,0.3,,,9.8,
11/13/2012,11.9,9,16.2,5.3,,49,11.1,
11/14/2012,10.3,8,13.8,23.9,,,8.6,
11/15/2012,10.4,6.8,15.4,8.4,,,11.2,
11/16/2012,10.3,8,14.2,0,,,6.8,
11/17/2012,10.9,6,15.6,0,,,4.5,
